ts_unix_ms,elapsed_ms,source,recv,drop,ifdrop,d_recv,d_drop,d_ifdrop,drop_pct
1782834640619,92150,lo,10323364,745599,0,50426,6620,0,7.222
1782834640873,92404,lo,10378912,756839,0,55548,11240,0,7.292
1782834641136,92666,lo,10440020,790727,0,61108,33888,0,7.574
1782834641386,92917,lo,10498354,798919,0,58334,8192,0,7.610
1782834641640,93171,lo,10561466,821054,0,63112,22135,0,7.774
1782834641899,93430,lo,10627666,824970,0,66200,3916,0,7.762
1782834642174,93704,lo,10691420,847141,0,63754,22171,0,7.924
1782834642424,93955,lo,10746458,854676,0,55038,7535,0,7.953
1782834642691,94221,lo,10802016,877252,0,55558,22576,0,8.121
1782834642941,94472,lo,10852116,882381,0,50100,5129,0,8.131
1782834643194,94724,lo,10901998,891908,0,49882,9527,0,8.181
1782834643444,94974,lo,10956342,918267,0,54344,26359,0,8.381
1782834643715,95245,lo,11015336,926934,0,58994,8667,0,8.415
1782834643965,95496,lo,11076996,933824,0,61660,6890,0,8.430
1782834644217,95748,lo,11138808,937936,0,61812,4112,0,8.420
1782834644468,95998,lo,11195798,956531,0,56990,18595,0,8.544
1782834644720,96251,lo,11249951,957661,0,54153,1130,0,8.513
1782834644971,96502,lo,11301904,957661,0,51953,0,0,8.473
1782834645221,96752,lo,11353354,960257,0,51450,2596,0,8.458
1782834645472,97002,lo,11403786,960314,0,50432,57,0,8.421
1782834645725,97255,lo,11456546,963136,0,52760,2822,0,8.407
1782834645975,97505,lo,11506804,963136,0,50258,0,0,8.370
1782834646225,97756,lo,11558632,963136,0,51828,0,0,8.333
1782834646477,98007,lo,11613292,963136,0,54660,0,0,8.293
1782834646728,98259,lo,11665122,963136,0,51830,0,0,8.257
1782834646978,98509,lo,11716004,963136,0,50882,0,0,8.221
1782834647233,98763,lo,11765970,963136,0,49966,0,0,8.186
1782834647485,99015,lo,11817202,963136,0,51232,0,0,8.150
1782834647736,99266,lo,11865472,963136,0,48270,0,0,8.117
1782834647986,99517,lo,11913606,963136,0,48134,0,0,8.084
1782834648237,99768,lo,11962338,963136,0,48732,0,0,8.051
1782834648488,100017,lo,12011442,963136,0,49104,0,0,8.018
1782834648739,100269,lo,12059958,963136,0,48516,0,0,7.986
1782834648989,100519,lo,12109244,963136,0,49286,0,0,7.954
1782834649239,100770,lo,12157618,963136,0,48374,0,0,7.922
1782834649491,101020,lo,12205684,963136,0,48066,0,0,7.891
1782834649741,101272,lo,12252106,963136,0,46422,0,0,7.861
1782834649995,101526,lo,12299794,963136,0,47688,0,0,7.831
1782834650246,101776,lo,12346548,963136,0,46754,0,0,7.801
1782834650496,102026,lo,12393566,963136,0,47018,0,0,7.771
1782834650747,102278,lo,12440422,963136,0,46856,0,0,7.742
1782834650998,102529,lo,12488020,963136,0,47598,0,0,7.712
1782834651249,102780,lo,12535444,963136,0,47424,0,0,7.683
1782834651501,103031,lo,12583012,963136,0,47568,0,0,7.654
1782834651756,103287,lo,12630366,963136,0,47354,0,0,7.626
1782834652007,103537,lo,12677982,963136,0,47616,0,0,7.597
1782834652258,103789,lo,12725566,963136,0,47584,0,0,7.569
1782834652509,104038,lo,12772194,963136,0,46628,0,0,7.541
1782834652760,104290,lo,12818748,963136,0,46554,0,0,7.513
1782834653010,104540,lo,12865984,963136,0,47236,0,0,7.486
1782834653261,104791,lo,12912940,963136,0,46956,0,0,7.459
1782834653512,105041,lo,12960406,963136,0,47466,0,0,7.431
1782834653763,105293,lo,13007358,963136,0,46952,0,0,7.405
1782834654016,105547,lo,13055132,963136,0,47774,0,0,7.377
1782834654268,105798,lo,13102770,963136,0,47638,0,0,7.351
1782834654519,106048,lo,13149659,963136,0,46889,0,0,7.324
1782834654770,106300,lo,13196456,965920,0,46797,2784,0,7.320
1782834655020,106551,lo,13243766,965920,0,47310,0,0,7.293
1782834655272,106802,lo,13290591,965920,0,46825,0,0,7.268
1782834655525,107055,lo,13338580,965920,0,47989,0,0,7.242
1782834655775,107306,lo,13385839,965920,0,47259,0,0,7.216
1782834656029,107559,lo,13433330,965920,0,47491,0,0,7.190
1782834656279,107810,lo,13481119,965920,0,47789,0,0,7.165
1782834656532,108062,lo,13528138,965920,0,47019,0,0,7.140
1782834656783,108314,lo,13574678,965920,0,46540,0,0,7.116
1782834657033,108564,lo,13622060,965920,0,47382,0,0,7.091
1782834657288,108819,lo,13669248,965920,0,47188,0,0,7.066
1782834657540,109070,lo,13716970,965920,0,47722,0,0,7.042
1782834657791,109321,lo,13764228,965920,0,47258,0,0,7.018
1782834658042,109572,lo,13811780,965920,0,47552,0,0,6.993
1782834658295,109825,lo,13859540,965920,0,47760,0,0,6.969
1782834658546,110076,lo,13906476,965920,0,46936,0,0,6.946
1782834658797,110327,lo,13952930,965920,0,46454,0,0,6.923
1782834659055,110586,lo,14000998,965920,0,48068,0,0,6.899
1782834659306,110836,lo,14048246,965920,0,47248,0,0,6.876
1782834659557,111086,lo,14096022,965920,0,47776,0,0,6.852
1782834659807,111338,lo,14142910,965920,0,46888,0,0,6.830
1782834660058,111589,lo,14190378,965920,0,47468,0,0,6.807
1782834660309,111839,lo,14237782,965920,0,47404,0,0,6.784
